id,web_name,team_name,position,price,selected_by_percent,total_points,event_points,form,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,first_name,in_dreamteam,news,news_added,now_cost,photo,removed,second_name,special,squad_number,status,team,team_code,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,region,team_join_date,birth_date,has_temporary_code,opta_code,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
573,Spence,Spurs,DEF,4.5,1.6,30,2,3.0,3.3,668,0,0,4,5,0,0,0,2,0,0,0,95,80.2,54.0,32.0,16.5,0.18,0.21,0.39,11.08,True,True,,,232859,0,0,0,0,0,2,3.0,3.0,Djed,False,,,45,232859.jpg,False,Spence,False,,a,18,6,248324,941,219795,6335,0.7,6.7,241.0,2022-07-19,2000-08-09,False,p232859,23,24,10,33,8,222,89,185,45,238,66,237,80,,,,,,,0.02,0.0,0.03,0.05,1.49,0.67,412,82,119,45,131,49,142,55,1.08,0.54,4.45
574,Udogie,Spurs,DEF,4.4,0.4,8,1,0.3,1.3,318,0,0,0,4,0,0,0,0,0,0,0,42,54.0,46.8,40.0,14.1,0.02,0.24,0.26,5.60,True,True,100.0,100.0,487053,0,0,-1,1,0,2,0.3,0.3,Destiny,False,,2025-10-20T00:30:10.028354Z,44,487053.jpg,False,Udogie,False,,a,18,6,40723,227,87618,961,0.1,1.8,106.0,2022-08-16,2002-11-28,False,p487053,10,21,6,16,3,272,106,206,55,210,56,261,93,,,,,,,0.01,0.0,0.07,0.08,1.58,1.13,528,129,334,113,343,120,257,98,0.85,0.0,4.53
575,Van de Ven,Spurs,DEF,4.8,32.6,57,2,8.3,5.7,889,3,0,4,8,0,0,0,2,0,0,5,206,238.8,33.4,120.0,39.3,1.86,0.25,2.11,14.36,True,True,,,491279,1,-1,3,-3,2,2,8.3,8.3,Micky,True,,,48,491279.jpg,False,van de Ven,False,,a,18,6,2145192,54450,1352983,38297,1.7,11.9,152.0,2023-08-08,2001-04-19,False,p491279,47,36,10,57,10,30,11,243,72,63,6,74,19,,,,,,,0.19,0.0,0.03,0.22,1.45,0.81,371,64,6,3,14,8,7,3,1.01,0.4,5.77
576,Phillips,Spurs,DEF,4.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,True,False,0.0,0.0,548308,0,0,0,0,0,2,0.0,0.0,Ashley,False,Has joined Stoke City on loan for the rest of the season.,2025-07-25T14:55:41.438809Z,40,548308.jpg,False,Phillips,False,,u,18,6,0,0,1777,22,0.0,0.0,241.0,2023-08-05,2005-06-26,False,p548308,0,0,0,0,0,528,205,514,204,482,194,529,205,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,676,190,479,189,537,206,680,231,0.0,0.0,0.0
577,Takai,Spurs,DEF,4.0,0.1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,True,True,0.0,0.0,553299,0,0,0,0,0,2,0.0,0.0,Takai,False,Thigh injury - Expected back 23 Nov,2025-08-10T23:30:07.262578Z,40,553299.jpg,False,Kōta,False,,i,18,6,594,7,7387,82,0.0,0.0,108.0,2025-07-08,2004-09-04,False,p553299,0,0,0,0,0,531,206,517,205,485,195,532,206,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,679,191,482,190,540,207,559,201,0.0,0.0,0.0
578,Vuskovic,Spurs,DEF,3.9,0.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,True,False,0.0,0.0,610799,0,0,-1,1,0,2,0.0,0.0,Luka,False,has joined Hamburger SV on loan for the rest of the season.,2025-09-02T13:17:42.706711Z,39,610799.jpg,False,Vušković,False,,u,18,6,7334,0,81069,679,0.0,0.0,97.0,2025-06-01,2007-02-24,False,p610799,0,0,0,0,0,477,185,460,183,427,172,477,184,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,744,243,426,167,485,185,260,100,0.0,0.0,0.0
579,Son,Spurs,MID,8.5,0.1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,True,False,0.0,0.0,85971,0,0,0,0,0,3,0.0,0.0,Son,False,Has joined Los Angeles FC permanently.,2025-08-11T01:22:33.649224Z,85,85971.jpg,False,Heung-min,False,,u,18,6,0,0,24759,54,0.0,0.0,114.0,2015-08-28,1992-07-08,False,p85971,0,0,0,0,0,748,333,748,333,748,333,748,333,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9,5,745,332,748,333,422,143,0.0,0.0,0.0
580,Johnson,Spurs,MID,6.7,3.1,27,1,1.7,2.7,377,2,0,3,1,0,0,0,1,0,0,2,90,103.4,52.0,64.0,22.0,0.96,0.16,1.12,7.39,True,True,,,242898,0,0,-3,3,0,3,1.7,1.7,Brennan,False,,,67,242898.jpg,False,Johnson,False,,a,18,6,1075893,280,1164828,11972,0.3,4.0,244.0,2023-09-01,2001-05-23,False,p242898,12,8,8,28,4,179,75,190,126,143,87,189,100,,,,,,,0.23,0.0,0.04,0.27,1.76,0.24,46,30,214,98,198,85,99,32,0.95,0.72,6.68
581,Maddison,Spurs,MID,6.9,0.1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,True,True,0.0,0.0,172780,0,0,-1,1,0,3,0.0,0.0,James,False,Anterior cruciate ligament - Unknown return date,2025-08-08T13:57:59.638052Z,69,172780.jpg,False,Maddison,False,,i,18,6,851,25,22050,79,0.0,0.0,241.0,2023-06-28,1996-11-23,False,p172780,0,0,0,0,0,744,330,744,330,744,330,744,330,4.0,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,39,24,738,328,744,330,429,148,0.0,0.0,0.0
582,Kudus,Spurs,MID,6.6,29.8,45,1,2.0,4.5,875,1,5,4,8,0,0,0,3,0,0,4,139,206.4,264.1,192.0,66.2,1.48,1.34,2.82,13.89,True,True,,,460842,-1,1,1,-1,2,3,2.0,2.0,Mohammed,False,,,66,460842.jpg,False,Kudus,False,,a,18,6,2891522,12450,2316118,195700,0.3,6.8,81.0,2025-07-10,2000-08-02,False,p460842,1,47,19,67,10,55,18,12,12,24,13,12,8,2.0,,,,,,0.15,0.0,0.14,0.29,1.43,0.82,53,36,195,87,49,19,9,2,1.03,0.41,6.89
583,Kulusevski,Spurs,MID,6.4,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,True,True,0.0,0.0,445044,0,0,-1,1,0,3,0.0,0.0,Dejan,False,Knee injury - Unknown return date,2025-07-21T10:00:05.109205Z,64,445044.jpg,False,Kulusevski,False,,i,18,6,476,20,1529,20,0.0,0.0,206.0,2023-07-01,2000-04-25,False,p445044,0,0,0,0,0,741,329,741,329,741,329,741,329,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,66,43,734,326,741,329,687,294,0.0,0.0,0.0
584,Tel,Spurs,MID,6.3,0.1,17,0,0.7,2.4,235,1,0,1,2,0,0,0,0,0,0,2,44,43.8,9.8,38.0,9.2,0.19,0.05,0.24,2.13,True,True,,,511499,0,0,-2,2,0,3,0.7,0.7,Mathys,False,,,63,511499.jpg,False,Tel,False,,a,18,6,13810,116,19589,848,0.1,2.7,73.0,2025-07-01,2005-04-27,False,p511499,2,10,5,17,3,298,134,347,182,215,119,311,152,5.0,,4.0,,4.0,,0.07,0.0,0.02,0.09,0.82,0.77,77,53,302,147,221,98,437,151,1.15,0.38,6.51
585,Bentancur,Spurs,MID,5.3,0.4,34,0,6.7,3.8,644,1,1,2,8,0,0,0,1,0,0,3,143,138.6,77.8,57.0,27.4,0.34,0.40,0.74,10.74,True,True,,,202993,0,0,-2,2,1,3,6.7,6.7,Rodrigo,False,,,53,202993.jpg,False,Bentancur,False,,a,18,6,42111,2726,21086,2816,1.3,6.4,230.0,2022-01-31,1997-06-25,False,p202993,26,45,16,87,8,125,44,131,93,158,94,139,73,,,,,,,0.05,0.0,0.06,0.11,1.5,1.12,200,126,13,6,93,39,269,93,1.12,0.28,12.16
586,Bergvall,Spurs,MID,5.4,0.3,24,1,1.0,2.7,409,1,1,2,3,0,0,0,1,0,0,0,82,92.2,41.6,93.0,22.8,0.59,0.23,0.82,4.88,True,True,0.0,,570526,0,0,-1,1,1,3,0.0,1.0,Lucas,False,Head injury - Expected back 23 Nov,2025-11-01T22:00:08.633383Z,54,570526.jpg,False,Bergvall,False,,i,18,6,96300,113,82277,4176,0.2,4.4,206.0,2024-07-01,2006-02-02,False,p570526,10,17,13,40,5,200,86,222,138,90,55,180,95,,,,,,,0.13,0.0,0.05,0.18,1.07,0.66,190,120,276,134,194,82,286,100,1.1,0.44,8.8
587,Bissouma,Spurs,MID,5.2,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,True,True,0.0,0.0,227127,0,0,-3,3,0,3,0.0,0.0,Yves,False,Ankle injury - Unknown return date,2025-08-22T13:47:04.343594Z,52,227127.jpg,False,Bissouma,False,,i,18,6,1059,10,13115,64,0.0,0.0,132.0,2022-06-17,1996-08-30,False,p227127,0,0,0,0,0,718,314,717,314,710,312,718,314,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,220,138,695,300,719,314,590,228,0.0,0.0,0.0
588,Odobert,Spurs,MID,5.3,0.0,12,1,1.0,1.3,331,0,0,0,5,0,0,0,0,0,0,0,40,32.6,57.3,86.0,17.6,0.67,0.43,1.10,4.50,True,True,100.0,100.0,550839,0,0,-2,2,0,3,1.0,1.0,Wilson,False,,2025-10-23T14:00:09.078476Z,53,550839.jpg,False,Odobert,False,,a,18,6,2064,38,4142,86,0.2,2.3,73.0,2024-08-16,2004-11-28,False,p550839,5,14,3,22,3,323,146,176,119,98,62,228,116,,,,,,,0.18,0.0,0.12,0.3,1.22,1.36,209,132,274,132,348,165,616,248,0.82,0.0,5.98
589,Solomon,Spurs,MID,5.4,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,True,False,0.0,0.0,235674,0,0,-1,1,0,3,0.0,0.0,Manor,False,has joined Villarreal CF on loan for the rest of the season.,2025-09-02T13:17:42.731308Z,54,235674.jpg,False,Solomon,False,,u,18,6,115,0,1416,5,0.0,0.0,105.0,2023-07-11,1999-07-24,False,p235674,0,0,0,0,0,725,317,724,317,719,316,725,317,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,169,104,709,308,725,317,707,306,0.0,0.0,0.0
590,Bryan,Spurs,MID,4.9,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,True,False,0.0,0.0,436234,0,0,-1,1,0,3,0.0,0.0,Bryan,False,has joined Girona permanently.,2025-09-22T09:26:56.310666Z,49,436234.jpg,False,Gil Salvatierra,False,,u,18,6,675,0,4088,36,0.0,0.0,200.0,2021-07-26,2001-02-11,False,p436234,0,0,0,0,0,694,296,689,296,676,291,694,296,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,323,203,665,278,695,296,620,251,0.0,0.0,0.0
591,Gray,Spurs,MID,4.8,0.1,4,0,0.0,2.0,71,0,0,1,0,0,0,0,0,0,0,0,17,6.0,13.2,2.0,2.2,0.00,0.05,0.05,0.89,True,True,0.0,0.0,547701,0,0,-2,2,0,3,0.0,0.0,Archie,False,Calf injury - Unknown return date,2025-10-31T09:00:09.658347Z,48,547701.jpg,False,Gray,False,,i,18,6,5201,9,13365,520,0.0,0.8,241.0,2024-07-02,2006-03-12,False,p547701,2,5,1,8,1,403,188,324,176,372,193,395,186,,,,,,,0.0,0.0,0.06,0.06,1.13,0.0,374,235,651,269,267,117,468,158,1.27,1.27,10.14
592,Moore,Spurs,MID,5.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,True,False,0.0,0.0,499721,0,0,0,0,0,3,0.0,0.0,Mikey,False,Has joined Rangers on loan for the rest of the season.,2025-08-11T01:19:38.328172Z,50,499721.jpg,False,Moore,False,,u,18,6,0,0,651,5,0.0,0.0,241.0,2024-05-01,2007-08-11,False,p499721,0,0,0,0,0,713,311,711,311,701,307,713,311,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,278,172,688,295,714,311,730,321,0.0,0.0,0.0
593,P.M.Sarr,Spurs,MID,4.9,1.7,35,4,3.7,3.9,480,2,2,3,2,0,0,0,0,0,0,0,130,128.2,61.7,74.0,26.4,0.73,0.32,1.05,8.97,True,True,100.0,100.0,482442,0,0,-1,1,0,3,3.7,3.7,Pape Matar,False,,2025-09-24T22:30:08.387253Z,49,482442.jpg,False,Sarr,False,,a,18,6,290197,3050,409199,4599,0.8,7.1,189.0,2021-08-27,2002-09-14,False,p482442,21,27,9,57,5,142,53,162,109,122,73,145,76,,,,,,,0.14,0.0,0.06,0.2,1.68,0.38,335,210,91,42,82,33,140,49,0.94,0.56,10.69
594,Min-hyeok,Spurs,MID,4.5,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,True,False,0.0,0.0,623095,0,0,0,0,0,3,0.0,0.0,Yang,False,Has joined Portsmouth on loan for the rest of the season.,2025-08-11T01:24:33.782871Z,45,623095.jpg,False,Min-hyeok,False,,u,18,6,0,0,2609,18,0.0,0.0,114.0,2025-01-01,2006-04-16,False,p623095,0,0,0,0,0,671,283,665,284,646,277,672,284,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,484,294,633,261,676,285,681,290,0.0,0.0,0.0
595,Olusesi,Spurs,MID,4.4,0.2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,True,True,,,499726,0,0,-1,1,0,3,0.0,0.0,Callum,False,,,44,499726.jpg,False,Olusesi,False,,a,18,6,13436,114,19044,357,0.0,0.0,241.0,2024-11-06,2007-03-11,False,p499726,0,0,0,0,0,581,217,572,218,548,210,582,218,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,537,309,544,196,591,223,363,124,0.0,0.0,0.0
596,Solanke,Spurs,FWD,7.2,0.9,2,0,0.0,1.0,31,0,0,0,0,0,0,0,0,0,0,0,10,6.0,0.3,25.0,3.1,0.20,0.00,0.20,0.22,True,True,0.0,0.0,154566,0,0,-3,3,0,4,0.0,0.0,Dominic,False,Ankle injury - Expected back 23 Nov,2025-09-12T16:30:09.183639Z,72,154566.jpg,False,Solanke-Mitchell,False,,i,18,6,28640,40,438123,915,0.0,0.3,241.0,2024-08-10,1997-09-14,False,p154566,2,0,1,3,0,404,42,409,49,259,40,386,44,,,,,2.0,,0.58,0.0,0.0,0.58,0.64,0.0,31,14,740,80,427,52,181,27,0.0,0.0,8.71
597,Richarlison,Spurs,FWD,6.5,8.5,38,1,2.0,3.8,541,3,2,2,5,0,0,0,1,0,0,6,155,155.4,60.4,224.0,44.0,2.05,0.57,2.62,8.65,True,True,,,212319,0,0,0,0,1,4,2.0,2.0,Richarlison,False,,,65,212319.jpg,False,de Andrade,False,,a,18,6,2448362,3665,2148221,65633,0.3,5.8,30.0,2022-07-01,1997-05-10,False,p212319,19,16,4,39,5,102,8,164,16,15,7,48,8,,,,,3.0,,0.34,0.0,0.09,0.43,1.44,0.83,56,18,194,18,99,11,44,7,0.83,0.33,6.49
598,Lankshear,Spurs,FWD,4.5,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,True,False,0.0,0.0,552427,0,0,0,0,0,4,0.0,0.0,Will,False,Has joined Oxford United on loan for the rest of the season.,2025-08-11T01:18:54.659436Z,45,552427.jpg,False,Lankshear,False,,u,18,6,0,0,4769,25,0.0,0.0,241.0,2022-12-08,2005-04-20,False,p552427,0,0,0,0,0,645,65,639,64,620,64,646,65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,454,61,609,61,654,67,638,78,0.0,0.0,0.0
599,Scarlett,Spurs,FWD,4.3,0.6,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,True,True,,,490145,0,0,-2,2,0,4,0.0,0.0,Dane,False,,,43,490145.jpg,False,Scarlett,False,,a,18,6,38845,2099,74135,1350,0.0,0.0,241.0,2020-08-21,2004-03-24,False,p490145,0,0,0,0,0,556,52,546,51,515,51,557,52,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,595,79,510,48,564,54,213,35,0.0,0.0,0.0
673,J.Palhinha,Spurs,MID,5.5,1.7,48,4,6.0,4.8,783,2,1,3,8,0,0,0,2,0,0,8,187,225.0,45.1,70.0,34.1,0.61,0.31,0.92,13.11,True,True,,,154296,0,0,0,0,0,3,6.0,6.0,João Maria,False,,,55,154296.jpg,False,Lobo Alves Palhares Costa Palhinha Gonçalves,False,,a,18,6,240893,12064,115410,5965,1.1,8.7,173.0,2025-08-03,1995-07-09,False,p154296,27,29,44,100,9,40,14,212,135,129,77,99,56,,,,,,,0.07,0.0,0.04,0.11,1.51,0.92,137,87,20,9,36,14,137,47,1.03,0.34,11.49
717,Xavi,Spurs,MID,6.7,1.5,18,3,2.7,2.6,452,0,1,2,5,0,0,0,2,0,0,0,67,66.4,105.0,35.0,20.6,0.28,0.61,0.89,7.11,True,True,,,493362,-1,1,-3,3,0,3,2.7,2.7,Xavi,False,,,67,493362.jpg,False,Simons,False,,a,18,6,654779,810,526327,18546,0.4,2.7,152.0,2025-08-29,2003-04-21,False,p493362,7,28,11,46,5,243,104,91,65,228,130,202,105,,,,,,,0.06,0.0,0.12,0.18,1.42,1.0,49,33,149,69,206,90,148,51,1.0,0.4,9.16
726,Kolo Muani,Spurs,FWD,6.9,0.2,5,2,1.7,1.7,144,0,0,1,1,0,0,0,0,0,0,0,17,7.8,21.6,6.0,3.2,0.13,0.04,0.17,3.46,True,True,100.0,100.0,247693,0,0,-1,1,0,4,1.7,1.7,Randal,False,,2025-09-24T06:00:06.307596Z,69,247693.jpg,False,Kolo Muani,False,,a,18,6,44573,1370,37916,975,0.2,0.7,73.0,2025-09-01,1998-12-05,False,p247693,1,5,3,9,2,398,40,290,30,344,46,384,43,,,,,,,0.08,0.0,0.02,0.1,2.16,0.62,40,16,215,24,307,30,351,54,1.25,0.62,5.62
745,Byfield,Spurs,DEF,4.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,True,True,,,640419,0,0,0,0,0,2,0.0,0.0,Jun'ai,False,,,40,640419.jpg,False,Byfield,False,,a,18,6,428,59,127,33,0.0,0.0,241.0,2025-07-25,2008-12-06,False,p640419,0,0,0,0,0,546,218,532,217,500,207,547,218,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,694,203,497,202,554,218,699,236,0.0,0.0,0.0
149,Igor,West Ham,DEF,4.5,0.1,2,1,0.3,1.0,6,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.08,True,True,100.0,100.0,223434,0,0,0,0,0,2,0.3,0.3,Igor Julio,False,,2025-08-10T18:00:05.419085Z,45,223434.jpg,False,dos Santos de Paulo,False,,a,19,21,3908,150,4808,124,0.1,0.4,30.0,2025-09-01,1998-02-07,False,p223434,0,0,0,0,0,617,232,610,232,590,229,618,232,,,,,,,0.0,0.0,0.0,0.0,1.2,0.0,409,79,337,115,379,137,529,190,0.0,0.0,0.0
600,Areola,West Ham,GKP,4.3,2.1,13,3,2.3,2.2,540,0,0,0,10,0,0,0,0,0,19,0,68,157.2,0.0,0.0,15.8,0.00,0.00,0.00,10.13,True,True,,,84182,0,0,-2,2,0,1,2.3,2.3,Alphonse,False,,,43,84182.jpg,False,Areola,False,,a,19,21,48990,1998,308931,1741,0.5,3.0,73.0,2022-07-01,1993-02-27,False,p84182,8,47,0,0,6,99,14,538,65,507,52,240,14,,,,,,,0.0,3.17,0.0,0.0,1.69,1.67,576,34,157,15,229,20,125,16,1.0,0.0,0.0
601,Foderingham,West Ham,GKP,4.0,0.3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,True,False,0.0,0.0,82143,0,0,0,0,0,1,0.0,0.0,Wes,False,has joined Aris Limassol permanently.,2025-09-11T13:43:36.667461Z,40,82143.jpg,False,Foderingham,False,,u,19,21,3874,0,32981,503,0.0,0.0,241.0,2024-07-01,1991-01-14,False,p82143,0,0,0,0,0,483,43,468,30,435,17,483,43,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,620,45,432,36,491,43,304,43,0.0,0.0,0.0
602,Hegyi,West Ham,GKP,4.0,0.2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,True,True,,,483364,0,0,0,0,0,1,0.0,0.0,Krisztián,False,,,40,483364.jpg,False,Hegyi,False,,a,19,21,2961,37,9483,159,0.0,0.0,98.0,2022-08-24,2002-09-24,False,p483364,0,0,0,0,0,517,65,503,52,470,39,518,65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,662,67,467,58,526,65,346,52,0.0,0.0,0.0
603,Diouf,West Ham,DEF,4.4,3.2,30,2,1.3,3.0,855,0,4,1,20,0,0,0,1,0,0,1,81,191.8,131.3,43.0,36.7,0.22,0.78,1.00,14.10,True,True,,,613804,0,0,-1,1,0,2,1.3,1.3,El Hadji Malick,False,,,44,613804.jpg,False,Diouf,False,,a,19,21,187374,1696,597892,7365,0.3,6.8,189.0,2025-07-15,2004-12-28,False,p613804,48,35,15,63,9,69,30,65,14,195,49,85,24,,,,,,,0.02,0.0,0.08,0.1,1.48,2.11,568,135,236,81,153,56,98,35,0.95,0.11,6.63
604,Emerson,West Ham,DEF,4.4,0.1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,True,False,0.0,0.0,109533,0,0,-1,1,0,2,0.0,0.0,Emerson,False,has joined Marseille permanently.,2025-09-02T13:30:06.113081Z,44,109533.jpg,False,Palmieri dos Santos,False,,u,19,21,1719,0,19452,85,0.0,0.0,106.0,2022-08-23,1994-08-03,False,p109533,0,0,0,0,0,564,225,554,225,525,217,565,225,3.0,,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,493,106,521,213,572,225,537,194,0.0,0.0,0.0
605,Kilman,West Ham,DEF,4.3,0.2,19,2,2.0,1.9,900,0,0,1,21,0,0,0,3,0,0,0,53,223.8,42.0,40.0,30.6,0.48,0.20,0.68,15.57,True,True,,,214048,0,0,-2,2,0,2,2.0,2.0,Maximilian,False,,,43,214048.jpg,False,Kilman,False,,a,19,21,13020,394,27601,296,0.5,4.4,241.0,2024-07-05,1997-05-23,False,p214048,81,31,10,91,10,44,16,219,61,209,55,120,39,,,,,,,0.05,0.0,0.02,0.07,1.56,2.1,584,144,172,65,281,101,377,136,1.0,0.1,9.1
606,Mavropanos,West Ham,DEF,4.4,0.1,17,0,0.3,2.8,495,0,0,1,9,0,0,0,1,0,0,0,54,128.8,2.7,55.0,18.6,0.42,0.05,0.47,8.33,True,True,0.0,0.0,233963,0,0,-1,1,0,2,0.0,0.0,Konstantinos,False,Muscle injury - Expected back 22 Nov,2025-10-23T14:00:09.099071Z,44,233963.jpg,False,Mavropanos,False,,i,19,21,5605,5,7799,228,0.1,3.9,83.0,2023-08-22,1997-12-11,False,p233963,57,20,2,59,5,141,61,375,134,162,35,221,74,,,,,,,0.08,0.0,0.01,0.09,1.51,1.64,514,122,333,112,177,66,564,203,0.91,0.18,10.73
607,N.Aguerd,West Ham,DEF,4.4,0.0,3,0,0.0,1.5,180,0,0,0,8,0,0,0,0,0,0,0,-1,39.0,3.9,8.0,5.1,0.10,0.03,0.13,3.42,True,False,0.0,0.0,210494,0,0,-1,1,0,2,0.0,0.0,Nayef,False,has joined Marseille permanently.,2025-09-02T12:20:05.254985Z,44,210494.jpg,False,Aguerd,False,,u,19,21,1288,0,11677,54,0.0,0.7,145.0,2022-06-21,1996-03-30,False,p210494,14,8,1,15,2,308,115,368,129,317,106,355,119,,,,,,,0.05,0.0,0.02,0.07,1.71,4.0,504,115,527,217,318,114,573,208,1.0,0.0,7.5
608,Scarles,West Ham,DEF,4.4,0.0,1,0,0.3,0.5,69,0,0,0,3,0,0,0,0,0,0,0,-2,8.0,1.2,0.0,0.9,0.00,0.01,0.01,2.14,True,True,0.0,0.0,536109,0,0,-1,1,0,2,0.0,0.0,Ollie,False,Shoulder injury - Expected back 27 Dec,2025-10-25T09:30:08.953324Z,44,536109.jpg,False,Scarles,False,,i,19,21,819,3,2842,95,0.1,0.2,241.0,2022-10-01,2005-12-12,False,p536109,4,1,1,5,2,395,144,386,139,558,225,415,145,,,,,,,0.0,0.0,0.01,0.01,2.79,3.91,548,133,335,114,440,151,618,215,2.61,0.0,6.52
609,Todibo,West Ham,DEF,4.3,0.1,6,4,1.7,1.2,396,0,0,0,10,0,0,0,1,0,0,0,28,86.0,6.0,2.0,9.5,0.00,0.03,0.03,6.58,True,True,,,462116,0,0,-2,2,0,2,1.7,1.7,Jean-Clair,False,,,43,462116.jpg,False,Todibo,False,,a,19,21,4156,124,10855,130,0.4,1.4,73.0,2025-07-01,1999-12-30,False,p462116,27,14,11,38,5,209,82,359,122,365,132,308,103,,,,,,,0.0,0.0,0.01,0.01,1.5,2.27,592,149,208,73,353,124,476,175,1.14,0.0,8.64
610,Wan-Bissaka,West Ham,DEF,4.3,5.8,11,7,3.0,1.8,471,0,1,0,14,0,0,0,0,0,0,0,22,83.0,74.3,12.0,17.0,0.00,0.24,0.24,8.87,True,True,100.0,100.0,214590,0,0,-2,2,0,2,3.0,3.0,Aaron,False,,2025-09-18T14:00:08.212742Z,43,214590.jpg,False,Wan-Bissaka,False,,a,19,21,77526,2300,1986631,5999,0.7,2.6,50.0,2024-08-13,1997-11-26,False,p214590,29,14,5,34,5,218,87,136,33,301,99,232,77,,,,,,,0.0,0.0,0.05,0.05,1.69,2.68,585,145,117,44,292,105,62,19,0.96,0.0,6.5
